Region,season,year,Metrics,values
North Cook Strait,Autumn,2012,Cumulative_Intensity,0.587778261
North Cook Strait,Autumn,2013,Number_MHW_days,17.43478261
North Cook Strait,Autumn,2013,Nevents,1.260869565
North Cook Strait,Autumn,2013,Mean_Intensity,1.432074394
North Cook Strait,Autumn,2013,Maximum_Intensity,1.904931631
North Cook Strait,Autumn,2013,Cumulative_Intensity,23.94682627
North Cook Strait,Autumn,2014,Number_MHW_days,13.95652174
North Cook Strait,Autumn,2014,Nevents,0.913043478
North Cook Strait,Autumn,2014,Mean_Intensity,1.390957482
North Cook Strait,Autumn,2014,Maximum_Intensity,1.664566518
North Cook Strait,Autumn,2014,Cumulative_Intensity,19.21298238
North Cook Strait,Autumn,2015,Number_MHW_days,38.7826087
North Cook Strait,Autumn,2015,Nevents,2.173913043
North Cook Strait,Autumn,2015,Mean_Intensity,1.654597459
North Cook Strait,Autumn,2015,Maximum_Intensity,2.221763461
North Cook Strait,Autumn,2015,Cumulative_Intensity,66.65099152
North Cook Strait,Autumn,2016,Number_MHW_days,52.13043478
North Cook Strait,Autumn,2016,Nevents,2.391304348
North Cook Strait,Autumn,2016,Mean_Intensity,1.971485795
North Cook Strait,Autumn,2016,Maximum_Intensity,2.702868008
North Cook Strait,Autumn,2016,Cumulative_Intensity,108.4568746
North Cook Strait,Autumn,2017,Number_MHW_days,8.347826087
North Cook Strait,Autumn,2017,Nevents,0.608695652
North Cook Strait,Autumn,2017,Mean_Intensity,1.358925921
North Cook Strait,Autumn,2017,Maximum_Intensity,1.657400172
North Cook Strait,Autumn,2017,Cumulative_Intensity,11.04581287
North Cook Strait,Autumn,2018,Number_MHW_days,15.39130435
North Cook Strait,Autumn,2018,Nevents,1.217391304
North Cook Strait,Autumn,2018,Mean_Intensity,2.111151748
North Cook Strait,Autumn,2018,Maximum_Intensity,3.151021483
North Cook Strait,Autumn,2018,Cumulative_Intensity,31.78965177
North Cook Strait,Autumn,2019,Number_MHW_days,28.13043478
North Cook Strait,Autumn,2019,Nevents,1.826086957
North Cook Strait,Autumn,2019,Mean_Intensity,1.690546142
North Cook Strait,Autumn,2019,Maximum_Intensity,2.486256671
North Cook Strait,Autumn,2019,Cumulative_Intensity,46.71786095
North Cook Strait,Autumn,2020,Number_MHW_days,0.347826087
North Cook Strait,Autumn,2020,Nevents,0.086956522
North Cook Strait,Autumn,2020,Mean_Intensity,1.294749647
North Cook Strait,Autumn,2020,Maximum_Intensity,1.581599542
North Cook Strait,Autumn,2020,Cumulative_Intensity,0.450347703
North Cook Strait,Autumn,2021,Number_MHW_days,23.13043478
North Cook Strait,Autumn,2021,Nevents,1.652173913
North Cook Strait,Autumn,2021,Mean_Intensity,1.437542215
North Cook Strait,Autumn,2021,Maximum_Intensity,1.836315114
North Cook Strait,Autumn,2021,Cumulative_Intensity,32.70371292
North Cook Strait,Winter,1982,Number_MHW_days,0
North Cook Strait,Winter,1982,Nevents,0
North Cook Strait,Winter,1982,Mean_Intensity,0
North Cook Strait,Winter,1982,Maximum_Intensity,0
North Cook Strait,Winter,1982,Cumulative_Intensity,0
North Cook Strait,Winter,1983,Number_MHW_days,0
North Cook Strait,Winter,1983,Nevents,0
North Cook Strait,Winter,1983,Mean_Intensity,0
North Cook Strait,Winter,1983,Maximum_Intensity,0
North Cook Strait,Winter,1983,Cumulative_Intensity,0
North Cook Strait,Winter,1984,Number_MHW_days,0.47826087
North Cook Strait,Winter,1984,Nevents,0.130434783
North Cook Strait,Winter,1984,Mean_Intensity,1.099736707
North Cook Strait,Winter,1984,Maximum_Intensity,1.248799905
North Cook Strait,Winter,1984,Cumulative_Intensity,0.525004363
North Cook Strait,Winter,1985,Number_MHW_days,0.217391304
North Cook Strait,Winter,1985,Nevents,0.043478261
North Cook Strait,Winter,1985,Mean_Intensity,0.852259863
North Cook Strait,Winter,1985,Maximum_Intensity,0.875299962
North Cook Strait,Winter,1985,Cumulative_Intensity,0.185273883
North Cook Strait,Winter,1986,Number_MHW_days,0
North Cook Strait,Winter,1986,Nevents,0
North Cook Strait,Winter,1986,Mean_Intensity,0
North Cook Strait,Winter,1986,Maximum_Intensity,0
North Cook Strait,Winter,1986,Cumulative_Intensity,0
North Cook Strait,Winter,1987,Number_MHW_days,1.217391304
North Cook Strait,Winter,1987,Nevents,0.173913043
North Cook Strait,Winter,1987,Mean_Intensity,1.149665923
North Cook Strait,Winter,1987,Maximum_Intensity,1.210325134
North Cook Strait,Winter,1987,Cumulative_Intensity,1.440382566
North Cook Strait,Winter,1988,Number_MHW_days,0
North Cook Strait,Winter,1988,Nevents,0
North Cook Strait,Winter,1988,Mean_Intensity,0
North Cook Strait,Winter,1988,Maximum_Intensity,0
North Cook Strait,Winter,1988,Cumulative_Intensity,0
North Cook Strait,Winter,1989,Number_MHW_days,5.565217391
North Cook Strait,Winter,1989,Nevents,0.695652174
North Cook Strait,Winter,1989,Mean_Intensity,1.328738611
North Cook Strait,Winter,1989,Maximum_Intensity,1.554537617
North Cook Strait,Winter,1989,Cumulative_Intensity,7.457660812
North Cook Strait,Winter,1990,Number_MHW_days,2.52173913
North Cook Strait,Winter,1990,Nevents,0.217391304
North Cook Strait,Winter,1990,Mean_Intensity,1.485775181
North Cook Strait,Winter,1990,Maximum_Intensity,1.689800031
North Cook Strait,Winter,1990,Cumulative_Intensity,3.916586975
North Cook Strait,Winter,1991,Number_MHW_days,0
North Cook Strait,Winter,1991,Nevents,0
North Cook Strait,Winter,1991,Mean_Intensity,0
North Cook Strait,Winter,1991,Maximum_Intensity,0
North Cook Strait,Winter,1991,Cumulative_Intensity,0
North Cook Strait,Winter,1992,Number_MHW_days,0
North Cook Strait,Winter,1992,Nevents,0
North Cook Strait,Winter,1992,Mean_Intensity,0
North Cook Strait,Winter,1992,Maximum_Intensity,0
North Cook Strait,Winter,1992,Cumulative_Intensity,0
North Cook Strait,Winter,1993,Number_MHW_days,0
North Cook Strait,Winter,1993,Nevents,0
North Cook Strait,Winter,1993,Mean_Intensity,0
North Cook Strait,Winter,1993,Maximum_Intensity,0
North Cook Strait,Winter,1993,Cumulative_Intensity,0
North Cook Strait,Winter,1994,Number_MHW_days,0
North Cook Strait,Winter,1994,Nevents,0
North Cook Strait,Winter,1994,Mean_Intensity,0
North Cook Strait,Winter,1994,Maximum_Intensity,0
North Cook Strait,Winter,1994,Cumulative_Intensity,0
North Cook Strait,Winter,1995,Number_MHW_days,0.52173913
North Cook Strait,Winter,1995,Nevents,0.086956522
North Cook Strait,Winter,1995,Mean_Intensity,1.416508384
North Cook Strait,Winter,1995,Maximum_Intensity,1.496250019
North Cook Strait,Winter,1995,Cumulative_Intensity,0.739047853
North Cook Strait,Winter,1996,Number_MHW_days,0
North Cook Strait,Winter,1996,Nevents,0
North Cook Strait,Winter,1996,Mean_Intensity,0
North Cook Strait,Winter,1996,Maximum_Intensity,0
North Cook Strait,Winter,1996,Cumulative_Intensity,0
North Cook Strait,Winter,1997,Number_MHW_days,0.869565217
North Cook Strait,Winter,1997,Nevents,0.130434783
North Cook Strait,Winter,1997,Mean_Intensity,1.442252106
North Cook Strait,Winter,1997,Maximum_Intensity,1.63914979
North Cook Strait,Winter,1997,Cumulative_Intensity,1.255139154
North Cook Strait,Winter,1998,Number_MHW_days,22.30434783
North Cook Strait,Winter,1998,Nevents,1.086956522
North Cook Strait,Winter,1998,Mean_Intensity,1.328746251
North Cook Strait,Winter,1998,Maximum_Intensity,1.788247012
North Cook Strait,Winter,1998,Cumulative_Intensity,29.1967954
North Cook Strait,Winter,1999,Number_MHW_days,43.7826087
North Cook Strait,Winter,1999,Nevents,1.782608696
North Cook Strait,Winter,1999,Mean_Intensity,1.628210747
North Cook Strait,Winter,1999,Maximum_Intensity,2.408708797
North Cook Strait,Winter,1999,Cumulative_Intensity,71.8956093
North Cook Strait,Winter,2000,Number_MHW_days,2.739130435
North Cook Strait,Winter,2000,Nevents,0.391304348
North Cook Strait,Winter,2000,Mean_Intensity,1.231239408
North Cook Strait,Winter,2000,Maximum_Intensity,1.394211217
North Cook Strait,Winter,2000,Cumulative_Intensity,3.416895573
North Cook Strait,Winter,2001,Number_MHW_days,7.956521739
North Cook Strait,Winter,2001,Nevents,0.782608696
North Cook Strait,Winter,2001,Mean_Intensity,1.294015578
North Cook Strait,Winter,2001,Maximum_Intensity,1.660108279
North Cook Strait,Winter,2001,Cumulative_Intensity,10.42648289
North Cook Strait,Winter,2002,Number_MHW_days,6.47826087
North Cook Strait,Winter,2002,Nevents,0.826086957
North Cook Strait,Winter,2002,Mean_Intensity,1.319740465
North Cook Strait,Winter,2002,Maximum_Intensity,1.568977858
North Cook Strait,Winter,2002,Cumulative_Intensity,8.859961006
North Cook Strait,Winter,2003,Number_MHW_days,52.2173913
North Cook Strait,Winter,2003,Nevents,4
North Cook Strait,Winter,2003,Mean_Intensity,1.349216193
North Cook Strait,Winter,2003,Maximum_Intensity,1.933208717
North Cook Strait,Winter,2003,Cumulative_Intensity,70.03060411
North Cook Strait,Winter,2004,Number_MHW_days,0.956521739
North Cook Strait,Winter,2004,Nevents,0.130434783
North Cook Strait,Winter,2004,Mean_Intensity,1.524483162
North Cook Strait,Winter,2004,Maximum_Intensity,1.799399898
North Cook Strait,Winter,2004,Cumulative_Intensity,1.493460788
North Cook Strait,Winter,2005,Number_MHW_days,17.91304348
North Cook Strait,Winter,2005,Nevents,1.347826087
North Cook Strait,Winter,2005,Mean_Intensity,1.22443806
North Cook Strait,Winter,2005,Maximum_Intensity,1.563782562
North Cook Strait,Winter,2005,Cumulative_Intensity,22.01557391
North Cook Strait,Winter,2006,Number_MHW_days,5.260869565
North Cook Strait,Winter,2006,Nevents,0.782608696
North Cook Strait,Winter,2006,Mean_Intensity,1.480950558
North Cook Strait,Winter,2006,Maximum_Intensity,1.845811022
North Cook Strait,Winter,2006,Cumulative_Intensity,8.055591085
North Cook Strait,Winter,2007,Number_MHW_days,4.826086957
North Cook Strait,Winter,2007,Nevents,0.652173913
North Cook Strait,Winter,2007,Mean_Intensity,1.455843422
North Cook Strait,Winter,2007,Maximum_Intensity,1.691470061
North Cook Strait,Winter,2007,Cumulative_Intensity,6.932991213
North Cook Strait,Winter,2008,Number_MHW_days,9.652173913
North Cook Strait,Winter,2008,Nevents,1.043478261
North Cook Strait,Winter,2008,Mean_Intensity,1.481324537
North Cook Strait,Winter,2008,Maximum_Intensity,1.817688785
North Cook Strait,Winter,2008,Cumulative_Intensity,14.14723016
North Cook Strait,Winter,2009,Number_MHW_days,0
North Cook Strait,Winter,2009,Nevents,0
North Cook Strait,Winter,2009,Mean_Intensity,0
North Cook Strait,Winter,2009,Maximum_Intensity,0
North Cook Strait,Winter,2009,Cumulative_Intensity,0
North Cook Strait,Winter,2010,Number_MHW_days,0.434782609
North Cook Strait,Winter,2010,Nevents,0.086956522
North Cook Strait,Winter,2010,Mean_Intensity,0.897140004
North Cook Strait,Winter,2010,Maximum_Intensity,0.947499981
North Cook Strait,Winter,2010,Cumulative_Intensity,0.390060871
North Cook Strait,Winter,2011,Number_MHW_days,5.347826087
North Cook Strait,Winter,2011,Nevents,0.782608696
North Cook Strait,Winter,2011,Mean_Intensity,1.31758128
North Cook Strait,Winter,2011,Maximum_Intensity,1.583619919
North Cook Strait,Winter,2011,Cumulative_Intensity,7.114590974
North Cook Strait,Winter,2012,Number_MHW_days,5.869565217
North Cook Strait,Winter,2012,Nevents,0.826086957
North Cook Strait,Winter,2012,Mean_Intensity,1.105377567
North Cook Strait,Winter,2012,Maximum_Intensity,1.218900025
North Cook Strait,Winter,2012,Cumulative_Intensity,6.464721567
North Cook Strait,Winter,2013,Number_MHW_days,2.347826087
North Cook Strait,Winter,2013,Nevents,0.304347826
North Cook Strait,Winter,2013,Mean_Intensity,1.085830573
North Cook Strait,Winter,2013,Maximum_Intensity,1.257516756
North Cook Strait,Winter,2013,Cumulative_Intensity,2.498065272
North Cook Strait,Winter,2014,Number_MHW_days,23.65217391
North Cook Strait,Winter,2014,Nevents,1.869565217
North Cook Strait,Winter,2014,Mean_Intensity,1.258943915
North Cook Strait,Winter,2014,Maximum_Intensity,1.642644453
North Cook Strait,Winter,2014,Cumulative_Intensity,30.19004803
North Cook Strait,Winter,2015,Number_MHW_days,0.217391304
North Cook Strait,Winter,2015,Nevents,0.043478261
North Cook Strait,Winter,2015,Mean_Intensity,0.980180046
North Cook Strait,Winter,2015,Maximum_Intensity,1.077599809
North Cook Strait,Winter,2015,Cumulative_Intensity,0.213082619
North Cook Strait,Winter,2016,Number_MHW_days,27.04347826
North Cook Strait,Winter,2016,Nevents,2.130434783
North Cook Strait,Winter,2016,Mean_Intensity,1.407098936
North Cook Strait,Winter,2016,Maximum_Intensity,1.867465241
North Cook Strait,Winter,2016,Cumulative_Intensity,37.23366109
North Cook Strait,Winter,2017,Number_MHW_days,2.173913043
North Cook Strait,Winter,2017,Nevents,0.347826087
North Cook Strait,Winter,2017,Mean_Intensity,1.298239891
North Cook Strait,Winter,2017,Maximum_Intensity,1.497675033
North Cook Strait,Winter,2017,Cumulative_Intensity,2.874008734
North Cook Strait,Winter,2018,Number_MHW_days,18.91304348
North Cook Strait,Winter,2018,Nevents,1.52173913
North Cook Strait,Winter,2018,Mean_Intensity,1.160802643
North Cook Strait,Winter,2018,Maximum_Intensity,1.482158779
North Cook Strait,Winter,2018,Cumulative_Intensity,22.35080868
North Cook Strait,Winter,2019,Number_MHW_days,8.043478261
North Cook Strait,Winter,2019,Nevents,0.826086957
North Cook Strait,Winter,2019,Mean_Intensity,1.063031742
North Cook Strait,Winter,2019,Maximum_Intensity,1.219126608
North Cook Strait,Winter,2019,Cumulative_Intensity,8.460086699
North Cook Strait,Winter,2020,Number_MHW_days,21.30434783
North Cook Strait,Winter,2020,Nevents,1
North Cook Strait,Winter,2020,Mean_Intensity,1.100825828
North Cook Strait,Winter,2020,Maximum_Intensity,1.37501886
North Cook Strait,Winter,2020,Cumulative_Intensity,22.87287884
North Cook Strait,Winter,2021,Number_MHW_days,40.47826087
North Cook Strait,Winter,2021,Nevents,1.913043478
North Cook Strait,Winter,2021,Mean_Intensity,1.324807996
North Cook Strait,Winter,2021,Maximum_Intensity,1.779944536
North Cook Strait,Winter,2021,Cumulative_Intensity,51.75343073
North Cook Strait,Spring,1982,Number_MHW_days,0
North Cook Strait,Spring,1982,Nevents,0
North Cook Strait,Spring,1982,Mean_Intensity,0
North Cook Strait,Spring,1982,Maximum_Intensity,0
North Cook Strait,Spring,1982,Cumulative_Intensity,0
North Cook Strait,Spring,1983,Number_MHW_days,0
North Cook Strait,Spring,1983,Nevents,0
North Cook Strait,Spring,1983,Mean_Intensity,0
North Cook Strait,Spring,1983,Maximum_Intensity,0
North Cook Strait,Spring,1983,Cumulative_Intensity,0
North Cook Strait,Spring,1984,Number_MHW_days,7.695652174
North Cook Strait,Spring,1984,Nevents,1
North Cook Strait,Spring,1984,Mean_Intensity,1.39633783
North Cook Strait,Spring,1984,Maximum_Intensity,1.668482409
North Cook Strait,Spring,1984,Cumulative_Intensity,10.19679985
North Cook Strait,Spring,1985,Number_MHW_days,0.217391304
North Cook Strait,Spring,1985,Nevents,0.043478261
North Cook Strait,Spring,1985,Mean_Intensity,1.140859794
North Cook Strait,Spring,1985,Maximum_Intensity,1.355799542
North Cook Strait,Spring,1985,Cumulative_Intensity,0.248012999
North Cook Strait,Spring,1986,Number_MHW_days,0
North Cook Strait,Spring,1986,Nevents,0
North Cook Strait,Spring,1986,Mean_Intensity,0
North Cook Strait,Spring,1986,Maximum_Intensity,0
North Cook Strait,Spring,1986,Cumulative_Intensity,0
North Cook Strait,Spring,1987,Number_MHW_days,0.52173913
North Cook Strait,Spring,1987,Nevents,0.130434783
North Cook Strait,Spring,1987,Mean_Intensity,1.054776707
North Cook Strait,Spring,1987,Maximum_Intensity,1.167833104
North Cook Strait,Spring,1987,Cumulative_Intensity,0.584426082
North Cook Strait,Spring,1988,Number_MHW_days,0
North Cook Strait,Spring,1988,Nevents,0
North Cook Strait,Spring,1988,Mean_Intensity,0
North Cook Strait,Spring,1988,Maximum_Intensity,0
North Cook Strait,Spring,1988,Cumulative_Intensity,0
North Cook Strait,Spring,1989,Number_MHW_days,28.17391304
North Cook Strait,Spring,1989,Nevents,1.782608696
North Cook Strait,Spring,1989,Mean_Intensity,1.390843059
North Cook Strait,Spring,1989,Maximum_Intensity,2.02802725
North Cook Strait,Spring,1989,Cumulative_Intensity,39.62526539
North Cook Strait,Spring,1990,Number_MHW_days,5.086956522
North Cook Strait,Spring,1990,Nevents,0.695652174
North Cook Strait,Spring,1990,Mean_Intensity,1.354864157
North Cook Strait,Spring,1990,Maximum_Intensity,1.795866972
North Cook Strait,Spring,1990,Cumulative_Intensity,7.145734945
North Cook Strait,Spring,1991,Number_MHW_days,0
North Cook Strait,Spring,1991,Nevents,0
North Cook Strait,Spring,1991,Mean_Intensity,0
North Cook Strait,Spring,1991,Maximum_Intensity,0
North Cook Strait,Spring,1991,Cumulative_Intensity,0
North Cook Strait,Spring,1992,Number_MHW_days,0
North Cook Strait,Spring,1992,Nevents,0
North Cook Strait,Spring,1992,Mean_Intensity,0
North Cook Strait,Spring,1992,Maximum_Intensity,0
North Cook Strait,Spring,1992,Cumulative_Intensity,0
North Cook Strait,Spring,1993,Number_MHW_days,0
North Cook Strait,Spring,1993,Nevents,0
North Cook Strait,Spring,1993,Mean_Intensity,0
North Cook Strait,Spring,1993,Maximum_Intensity,0
North Cook Strait,Spring,1993,Cumulative_Intensity,0
North Cook Strait,Spring,1994,Number_MHW_days,0
North Cook Strait,Spring,1994,Nevents,0
North Cook Strait,Spring,1994,Mean_Intensity,0
North Cook Strait,Spring,1994,Maximum_Intensity,0
North Cook Strait,Spring,1994,Cumulative_Intensity,0
North Cook Strait,Spring,1995,Number_MHW_days,0
North Cook Strait,Spring,1995,Nevents,0
North Cook Strait,Spring,1995,Mean_Intensity,0
North Cook Strait,Spring,1995,Maximum_Intensity,0
North Cook Strait,Spring,1995,Cumulative_Intensity,0
North Cook Strait,Spring,1996,Number_MHW_days,0
North Cook Strait,Spring,1996,Nevents,0
North Cook Strait,Spring,1996,Mean_Intensity,0
North Cook Strait,Spring,1996,Maximum_Intensity,0
North Cook Strait,Spring,1996,Cumulative_Intensity,0
North Cook Strait,Spring,1997,Number_MHW_days,0.304347826
North Cook Strait,Spring,1997,Nevents,0.043478261
North Cook Strait,Spring,1997,Mean_Intensity,1.081399896
North Cook Strait,Spring,1997,Maximum_Intensity,1.403299657
North Cook Strait,Spring,1997,Cumulative_Intensity,0.329121708
North Cook Strait,Spring,1998,Number_MHW_days,6.260869565
North Cook Strait,Spring,1998,Nevents,1.043478261
North Cook Strait,Spring,1998,Mean_Intensity,1.387288383
North Cook Strait,Spring,1998,Maximum_Intensity,1.786368524
North Cook Strait,Spring,1998,Cumulative_Intensity,8.837099801
North Cook Strait,Spring,1999,Number_MHW_days,37.39130435
North Cook Strait,Spring,1999,Nevents,2.52173913
North Cook Strait,Spring,1999,Mean_Intensity,1.247862269
North Cook Strait,Spring,1999,Maximum_Intensity,1.944581971
