ECOREGION,season,year,Metrics,values
Central New Zealand,Summer,2001,Cumulative_Intensity,17.182340760536192
Central New Zealand,Summer,2002,Number_MHW_days,6.2
Central New Zealand,Summer,2002,Nevents,0.9583333333333334
Central New Zealand,Summer,2002,Mean_Intensity,1.6689492504626269
Central New Zealand,Summer,2002,Maximum_Intensity,1.9744506802329536
Central New Zealand,Summer,2002,Cumulative_Intensity,10.543595076611837
Central New Zealand,Summer,2003,Number_MHW_days,2.15
Central New Zealand,Summer,2003,Nevents,0.2916666666666667
Central New Zealand,Summer,2003,Mean_Intensity,1.47298315099626
Central New Zealand,Summer,2003,Maximum_Intensity,1.7397795060101675
Central New Zealand,Summer,2003,Cumulative_Intensity,3.126985007629395
Central New Zealand,Summer,2004,Number_MHW_days,3.716666666666667
Central New Zealand,Summer,2004,Nevents,0.38333333333333336
Central New Zealand,Summer,2004,Mean_Intensity,1.5744051139340562
Central New Zealand,Summer,2004,Maximum_Intensity,1.9373925247955321
Central New Zealand,Summer,2004,Cumulative_Intensity,5.7745125705719
Central New Zealand,Summer,2005,Number_MHW_days,12.108333333333333
Central New Zealand,Summer,2005,Nevents,1.1416666666666666
Central New Zealand,Summer,2005,Mean_Intensity,1.7230183498072902
Central New Zealand,Summer,2005,Maximum_Intensity,2.312584915062689
Central New Zealand,Summer,2005,Cumulative_Intensity,21.32113053451538
Central New Zealand,Summer,2006,Number_MHW_days,2.558333333333333
Central New Zealand,Summer,2006,Nevents,0.44166666666666665
Central New Zealand,Summer,2006,Mean_Intensity,1.4684073867371557
Central New Zealand,Summer,2006,Maximum_Intensity,1.7195140563964846
Central New Zealand,Summer,2006,Cumulative_Intensity,3.734969961217245
Central New Zealand,Summer,2007,Number_MHW_days,1.3833333333333333
Central New Zealand,Summer,2007,Nevents,0.19166666666666668
Central New Zealand,Summer,2007,Mean_Intensity,1.767556331844879
Central New Zealand,Summer,2007,Maximum_Intensity,2.2712381097702754
Central New Zealand,Summer,2007,Cumulative_Intensity,2.5356166304270427
Central New Zealand,Summer,2008,Number_MHW_days,5.175
Central New Zealand,Summer,2008,Nevents,0.7666666666666667
Central New Zealand,Summer,2008,Mean_Intensity,1.6919478627322202
Central New Zealand,Summer,2008,Maximum_Intensity,2.053379973003681
Central New Zealand,Summer,2008,Cumulative_Intensity,8.641662490463258
Central New Zealand,Summer,2009,Number_MHW_days,3.4
Central New Zealand,Summer,2009,Nevents,0.55
Central New Zealand,Summer,2009,Mean_Intensity,1.602637345119722
Central New Zealand,Summer,2009,Maximum_Intensity,2.118522057390213
Central New Zealand,Summer,2009,Cumulative_Intensity,5.581583462079366
Central New Zealand,Summer,2010,Number_MHW_days,13.358333333333333
Central New Zealand,Summer,2010,Nevents,1.3916666666666666
Central New Zealand,Summer,2010,Mean_Intensity,1.763917051177396
Central New Zealand,Summer,2010,Maximum_Intensity,2.4839979701649058
Central New Zealand,Summer,2010,Cumulative_Intensity,23.470254987920125
Central New Zealand,Summer,2011,Number_MHW_days,7.283333333333333
Central New Zealand,Summer,2011,Nevents,0.8333333333333334
Central New Zealand,Summer,2011,Mean_Intensity,1.844838860952101
Central New Zealand,Summer,2011,Maximum_Intensity,2.292004194189797
Central New Zealand,Summer,2011,Cumulative_Intensity,13.086581755676269
Central New Zealand,Summer,2012,Number_MHW_days,4.441666666666666
Central New Zealand,Summer,2012,Nevents,0.5666666666666667
Central New Zealand,Summer,2012,Mean_Intensity,1.757777456176558
Central New Zealand,Summer,2012,Maximum_Intensity,2.304201507663727
Central New Zealand,Summer,2012,Cumulative_Intensity,7.782380909309387
Central New Zealand,Summer,2013,Number_MHW_days,15.716666666666667
Central New Zealand,Summer,2013,Nevents,1.5416666666666667
Central New Zealand,Summer,2013,Mean_Intensity,1.687299725258135
Central New Zealand,Summer,2013,Maximum_Intensity,2.3667172270903714
Central New Zealand,Summer,2013,Cumulative_Intensity,27.600447623023985
Central New Zealand,Summer,2014,Number_MHW_days,5.008333333333334
Central New Zealand,Summer,2014,Nevents,0.5416666666666666
Central New Zealand,Summer,2014,Mean_Intensity,1.913155288137482
Central New Zealand,Summer,2014,Maximum_Intensity,2.418208597012224
Central New Zealand,Summer,2014,Cumulative_Intensity,9.908466725476583
Central New Zealand,Summer,2015,Number_MHW_days,23.783333333333335
Central New Zealand,Summer,2015,Nevents,2.1166666666666667
Central New Zealand,Summer,2015,Mean_Intensity,1.9028173736478573
Central New Zealand,Summer,2015,Maximum_Intensity,2.640587962458684
Central New Zealand,Summer,2015,Cumulative_Intensity,44.89529609877268
Central New Zealand,Summer,2016,Number_MHW_days,23.866666666666667
Central New Zealand,Summer,2016,Nevents,1.375
Central New Zealand,Summer,2016,Mean_Intensity,1.9437927604876315
Central New Zealand,Summer,2016,Maximum_Intensity,2.6380364543023513
Central New Zealand,Summer,2016,Cumulative_Intensity,47.599128987058
Central New Zealand,Summer,2017,Number_MHW_days,25.108333333333334
Central New Zealand,Summer,2017,Nevents,1.125
Central New Zealand,Summer,2017,Mean_Intensity,2.7497760685956507
Central New Zealand,Summer,2017,Maximum_Intensity,3.8723558517710366
Central New Zealand,Summer,2017,Cumulative_Intensity,69.19318892570496
Central New Zealand,Summer,2018,Number_MHW_days,59.233333333333334
Central New Zealand,Summer,2018,Nevents,3.325
Central New Zealand,Summer,2018,Mean_Intensity,2.1575990023572986
Central New Zealand,Summer,2018,Maximum_Intensity,3.8115433009084065
Central New Zealand,Summer,2018,Cumulative_Intensity,130.24720002129874
Central New Zealand,Summer,2019,Number_MHW_days,25.358333333333334
Central New Zealand,Summer,2019,Nevents,2.2083333333333335
Central New Zealand,Summer,2019,Mean_Intensity,1.7637349036144367
Central New Zealand,Summer,2019,Maximum_Intensity,2.4926577627328723
Central New Zealand,Summer,2019,Cumulative_Intensity,44.941599542236325
Central New Zealand,Summer,2020,Number_MHW_days,6.283333333333333
Central New Zealand,Summer,2020,Nevents,0.7416666666666667
Central New Zealand,Summer,2020,Mean_Intensity,1.5858689256995702
Central New Zealand,Summer,2020,Maximum_Intensity,2.094304509041526
Central New Zealand,Summer,2020,Cumulative_Intensity,10.225352440872193
Central New Zealand,Summer,2021,Number_MHW_days,29.308333333333334
Central New Zealand,Summer,2021,Nevents,1.5916666666666666
Central New Zealand,Summer,2021,Mean_Intensity,2.1677765419889137
Central New Zealand,Summer,2021,Maximum_Intensity,2.9294366606267292
Central New Zealand,Summer,2021,Cumulative_Intensity,64.17273156939189
Central New Zealand,Autumn,1982,Number_MHW_days,0
Central New Zealand,Autumn,1982,Nevents,0
Central New Zealand,Autumn,1982,Mean_Intensity,0
Central New Zealand,Autumn,1982,Maximum_Intensity,0
Central New Zealand,Autumn,1982,Cumulative_Intensity,0
Central New Zealand,Autumn,1983,Number_MHW_days,0
Central New Zealand,Autumn,1983,Nevents,0
Central New Zealand,Autumn,1983,Mean_Intensity,0
Central New Zealand,Autumn,1983,Maximum_Intensity,0
Central New Zealand,Autumn,1983,Cumulative_Intensity,0
Central New Zealand,Autumn,1984,Number_MHW_days,3.8583333333333334
Central New Zealand,Autumn,1984,Nevents,0.375
Central New Zealand,Autumn,1984,Mean_Intensity,1.6796100761957358
Central New Zealand,Autumn,1984,Maximum_Intensity,2.0181745286098747
Central New Zealand,Autumn,1984,Cumulative_Intensity,6.589065999908447
Central New Zealand,Autumn,1985,Number_MHW_days,2.925
Central New Zealand,Autumn,1985,Nevents,0.3333333333333333
Central New Zealand,Autumn,1985,Mean_Intensity,1.4819700914001657
Central New Zealand,Autumn,1985,Maximum_Intensity,1.7654393338290129
Central New Zealand,Autumn,1985,Cumulative_Intensity,4.344979957402547
Central New Zealand,Autumn,1986,Number_MHW_days,7.408333333333333
Central New Zealand,Autumn,1986,Nevents,0.8
Central New Zealand,Autumn,1986,Mean_Intensity,1.428118430198431
Central New Zealand,Autumn,1986,Maximum_Intensity,1.7543515630660518
Central New Zealand,Autumn,1986,Cumulative_Intensity,10.088776659673055
Central New Zealand,Autumn,1987,Number_MHW_days,0
Central New Zealand,Autumn,1987,Nevents,0
Central New Zealand,Autumn,1987,Mean_Intensity,0
Central New Zealand,Autumn,1987,Maximum_Intensity,0
Central New Zealand,Autumn,1987,Cumulative_Intensity,0
Central New Zealand,Autumn,1988,Number_MHW_days,0
Central New Zealand,Autumn,1988,Nevents,0
Central New Zealand,Autumn,1988,Mean_Intensity,0
Central New Zealand,Autumn,1988,Maximum_Intensity,0
Central New Zealand,Autumn,1988,Cumulative_Intensity,0
Central New Zealand,Autumn,1989,Number_MHW_days,9.2
Central New Zealand,Autumn,1989,Nevents,0.95
Central New Zealand,Autumn,1989,Mean_Intensity,1.5520429034845353
Central New Zealand,Autumn,1989,Maximum_Intensity,1.8963062204674828
Central New Zealand,Autumn,1989,Cumulative_Intensity,14.4955114203008
Central New Zealand,Autumn,1990,Number_MHW_days,7.625
Central New Zealand,Autumn,1990,Nevents,0.7833333333333333
Central New Zealand,Autumn,1990,Mean_Intensity,1.4985052283576794
Central New Zealand,Autumn,1990,Maximum_Intensity,1.890383300966205
Central New Zealand,Autumn,1990,Cumulative_Intensity,11.340178296775816
Central New Zealand,Autumn,1991,Number_MHW_days,0.38333333333333336
Central New Zealand,Autumn,1991,Nevents,0.075
Central New Zealand,Autumn,1991,Mean_Intensity,1.2813699307703093
Central New Zealand,Autumn,1991,Maximum_Intensity,1.4067222306993274
Central New Zealand,Autumn,1991,Cumulative_Intensity,0.4934833059946697
Central New Zealand,Autumn,1992,Number_MHW_days,0
Central New Zealand,Autumn,1992,Nevents,0
Central New Zealand,Autumn,1992,Mean_Intensity,0
Central New Zealand,Autumn,1992,Maximum_Intensity,0
Central New Zealand,Autumn,1992,Cumulative_Intensity,0
Central New Zealand,Autumn,1993,Number_MHW_days,0.016666666666666666
Central New Zealand,Autumn,1993,Nevents,0.008333333333333333
Central New Zealand,Autumn,1993,Mean_Intensity,1.4904498092651366
Central New Zealand,Autumn,1993,Maximum_Intensity,1.539199389648438
Central New Zealand,Autumn,1993,Cumulative_Intensity,0.024840830154418944
Central New Zealand,Autumn,1994,Number_MHW_days,0.825
Central New Zealand,Autumn,1994,Nevents,0.3
Central New Zealand,Autumn,1994,Mean_Intensity,1.575620317309491
Central New Zealand,Autumn,1994,Maximum_Intensity,1.6758222900390622
Central New Zealand,Autumn,1994,Cumulative_Intensity,1.2965824408721924
Central New Zealand,Autumn,1995,Number_MHW_days,15.908333333333333
Central New Zealand,Autumn,1995,Nevents,1.2166666666666666
Central New Zealand,Autumn,1995,Mean_Intensity,1.4513203807287154
Central New Zealand,Autumn,1995,Maximum_Intensity,1.8466655128566698
Central New Zealand,Autumn,1995,Cumulative_Intensity,24.232077450091044
Central New Zealand,Autumn,1996,Number_MHW_days,1.4583333333333333
Central New Zealand,Autumn,1996,Nevents,0.21666666666666667
Central New Zealand,Autumn,1996,Mean_Intensity,1.725778703493158
Central New Zealand,Autumn,1996,Maximum_Intensity,2.0162807648291956
Central New Zealand,Autumn,1996,Cumulative_Intensity,2.5798250149408974
Central New Zealand,Autumn,1997,Number_MHW_days,0.36666666666666664
Central New Zealand,Autumn,1997,Nevents,0.08333333333333333
Central New Zealand,Autumn,1997,Mean_Intensity,1.232861669209798
Central New Zealand,Autumn,1997,Maximum_Intensity,1.3886299923706056
Central New Zealand,Autumn,1997,Cumulative_Intensity,0.4454283295186361
Central New Zealand,Autumn,1998,Number_MHW_days,15.2
Central New Zealand,Autumn,1998,Nevents,1.1333333333333333
Central New Zealand,Autumn,1998,Mean_Intensity,1.4985014638281466
Central New Zealand,Autumn,1998,Maximum_Intensity,1.9874846963735726
Central New Zealand,Autumn,1998,Cumulative_Intensity,22.493084299227398
Central New Zealand,Autumn,1999,Number_MHW_days,24.866666666666667
Central New Zealand,Autumn,1999,Nevents,2.3833333333333333
Central New Zealand,Autumn,1999,Mean_Intensity,1.4655280679174827
Central New Zealand,Autumn,1999,Maximum_Intensity,1.9787517280841698
Central New Zealand,Autumn,1999,Cumulative_Intensity,38.036802926292424
Central New Zealand,Autumn,2000,Number_MHW_days,0.8166666666666667
Central New Zealand,Autumn,2000,Nevents,0.14166666666666666
Central New Zealand,Autumn,2000,Mean_Intensity,1.1592746019311047
Central New Zealand,Autumn,2000,Maximum_Intensity,1.306876311268526
Central New Zealand,Autumn,2000,Cumulative_Intensity,0.9559491498184205
Central New Zealand,Autumn,2001,Number_MHW_days,24.716666666666665
Central New Zealand,Autumn,2001,Nevents,1.75
Central New Zealand,Autumn,2001,Mean_Intensity,1.428600340271886
Central New Zealand,Autumn,2001,Maximum_Intensity,1.892864338847569
Central New Zealand,Autumn,2001,Cumulative_Intensity,35.5356767362849
Central New Zealand,Autumn,2002,Number_MHW_days,12.966666666666667
Central New Zealand,Autumn,2002,Nevents,1.4583333333333333
Central New Zealand,Autumn,2002,Mean_Intensity,1.2545065860465818
Central New Zealand,Autumn,2002,Maximum_Intensity,1.6538118932742885
Central New Zealand,Autumn,2002,Cumulative_Intensity,16.28126974091848
Central New Zealand,Autumn,2003,Number_MHW_days,24.766666666666666
Central New Zealand,Autumn,2003,Nevents,1.7583333333333333
Central New Zealand,Autumn,2003,Mean_Intensity,1.3368061899795445
Central New Zealand,Autumn,2003,Maximum_Intensity,1.701476932206113
Central New Zealand,Autumn,2003,Cumulative_Intensity,34.99551565181732
Central New Zealand,Autumn,2004,Number_MHW_days,0.125
Central New Zealand,Autumn,2004,Nevents,0.025
Central New Zealand,Autumn,2004,Mean_Intensity,1.8619600762939457
Central New Zealand,Autumn,2004,Maximum_Intensity,2.0917335622151696
Central New Zealand,Autumn,2004,Cumulative_Intensity,0.2327450095367432
Central New Zealand,Autumn,2005,Number_MHW_days,7.733333333333333
Central New Zealand,Autumn,2005,Nevents,0.7
Central New Zealand,Autumn,2005,Mean_Intensity,1.4065762878477017
Central New Zealand,Autumn,2005,Maximum_Intensity,1.7358041205581354
Central New Zealand,Autumn,2005,Cumulative_Intensity,10.980213229382832
Central New Zealand,Autumn,2006,Number_MHW_days,3.525
Central New Zealand,Autumn,2006,Nevents,0.5166666666666667
Central New Zealand,Autumn,2006,Mean_Intensity,1.2739143398502475
Central New Zealand,Autumn,2006,Maximum_Intensity,1.5760707224031776
Central New Zealand,Autumn,2006,Cumulative_Intensity,4.796375068028768
Central New Zealand,Autumn,2007,Number_MHW_days,7.133333333333334
Central New Zealand,Autumn,2007,Nevents,0.75
Central New Zealand,Autumn,2007,Mean_Intensity,1.3070483077177173
Central New Zealand,Autumn,2007,Maximum_Intensity,1.6279424155542406
Central New Zealand,Autumn,2007,Cumulative_Intensity,9.299963541552225
Central New Zealand,Autumn,2008,Number_MHW_days,26.891666666666666
Central New Zealand,Autumn,2008,Nevents,1.6833333333333333
Central New Zealand,Autumn,2008,Mean_Intensity,1.4101926494141022
Central New Zealand,Autumn,2008,Maximum_Intensity,1.8656178286686123
Central New Zealand,Autumn,2008,Cumulative_Intensity,39.27568002574921
Central New Zealand,Autumn,2009,Number_MHW_days,0.45
Central New Zealand,Autumn,2009,Nevents,0.058333333333333334
Central New Zealand,Autumn,2009,Mean_Intensity,1.2216079721757571
Central New Zealand,Autumn,2009,Maximum_Intensity,1.413742769949777
Central New Zealand,Autumn,2009,Cumulative_Intensity,0.5583066479110719
Central New Zealand,Autumn,2010,Number_MHW_days,0.4583333333333333
Central New Zealand,Autumn,2010,Nevents,0.09166666666666666
Central New Zealand,Autumn,2010,Mean_Intensity,1.279382812730533
Central New Zealand,Autumn,2010,Maximum_Intensity,1.4477362249200991
Central New Zealand,Autumn,2010,Cumulative_Intensity,0.5803324351501463
Central New Zealand,Autumn,2011,Number_MHW_days,1.7166666666666666
Central New Zealand,Autumn,2011,Nevents,0.23333333333333334
Central New Zealand,Autumn,2011,Mean_Intensity,1.2348486500884541
Central New Zealand,Autumn,2011,Maximum_Intensity,1.4544229756868803
Central New Zealand,Autumn,2011,Cumulative_Intensity,2.0958874272028605
Central New Zealand,Autumn,2012,Number_MHW_days,0.5166666666666667
Central New Zealand,Autumn,2012,Nevents,0.10833333333333334
Central New Zealand,Autumn,2012,Mean_Intensity,1.2848986897741743
Central New Zealand,Autumn,2012,Maximum_Intensity,1.3893847650381237
Central New Zealand,Autumn,2012,Cumulative_Intensity,0.6440200429153442
Central New Zealand,Autumn,2013,Number_MHW_days,31.066666666666666
Central New Zealand,Autumn,2013,Nevents,2.075
Central New Zealand,Autumn,2013,Mean_Intensity,1.3397149538495516
Central New Zealand,Autumn,2013,Maximum_Intensity,1.8029808293290572
Central New Zealand,Autumn,2013,Cumulative_Intensity,42.097064039510094
Central New Zealand,Autumn,2014,Number_MHW_days,12.108333333333333
Central New Zealand,Autumn,2014,Nevents,0.775
Central New Zealand,Autumn,2014,Mean_Intensity,1.289810866966054
Central New Zealand,Autumn,2014,Maximum_Intensity,1.5963097639860928
Central New Zealand,Autumn,2014,Cumulative_Intensity,16.199730641644795
Central New Zealand,Autumn,2015,Number_MHW_days,36.31666666666667
Central New Zealand,Autumn,2015,Nevents,1.9166666666666667
Central New Zealand,Autumn,2015,Mean_Intensity,1.560507892030818
Central New Zealand,Autumn,2015,Maximum_Intensity,2.1112669959613255
